queryID	query_name	qstart	qend	refID	ref_name	rstart	rend	identity	evalue	qproduct	qgeneID	rproduct	rgeneID	merged_query	merged_query_name	merged_ref	merged_ref_name	phage	bacteria	EOP_value	gene	cluster
gadget	Gadget_contig_1	17003	20501	coliflower	Coliflower_contig_1	16756	19069	99.6	0.0	central tail fiber J	IFXVGPNG_CDS_0032	central tail fiber J	JDOEVDKM_CDS_0028	gadget - IFXVGPNG_CDS_0032	gadget - IFXVGPNG_CDS_0032 - central tail fiber J	coliflower - JDOEVDKM_CDS_0028	coliflower - JDOEVDKM_CDS_0028 - central tail fiber J	gadget	A xylosoxidans jini	1	IFXVGPNG_CDS_0032	cluster_1
gadget	Gadget_contig_1	17003	20501	coliflower	Coliflower_contig_1	16756	19069	99.6	0.0	central tail fiber J	IFXVGPNG_CDS_0032	central tail fiber J	JDOEVDKM_CDS_0028	gadget - IFXVGPNG_CDS_0032	gadget - IFXVGPNG_CDS_0032 - central tail fiber J	coliflower - JDOEVDKM_CDS_0028	coliflower - JDOEVDKM_CDS_0028 - central tail fiber J	gadget	A xylosoxidans ayb	1	IFXVGPNG_CDS_0032	cluster_1
gadget	Gadget_contig_1	17003	20501	coliflower	Coliflower_contig_1	16756	19069	99.6	0.0	central tail fiber J	IFXVGPNG_CDS_0032	central tail fiber J	JDOEVDKM_CDS_0028	gadget - IFXVGPNG_CDS_0032	gadget - IFXVGPNG_CDS_0032 - central tail fiber J	coliflower - JDOEVDKM_CDS_0028	coliflower - JDOEVDKM_CDS_0028 - central tail fiber J	gadget	A xylosoxidans suz	1	IFXVGPNG_CDS_0032	cluster_1
gadget	Gadget_contig_1	17003	20501	coliflower	Coliflower_contig_1	16756	19069	99.6	0.0	central tail fiber J	IFXVGPNG_CDS_0032	central tail fiber J	JDOEVDKM_CDS_0028	gadget - IFXVGPNG_CDS_0032	gadget - IFXVGPNG_CDS_0032 - central tail fiber J	coliflower - JDOEVDKM_CDS_0028	coliflower - JDOEVDKM_CDS_0028 - central tail fiber J	gadget	A insolitus vya	1	IFXVGPNG_CDS_0032	cluster_1
gadget	Gadget_contig_1	17003	20501	coliflower	Coliflower_contig_1	16756	19069	99.6	0.0	central tail fiber J	IFXVGPNG_CDS_0032	central tail fiber J	JDOEVDKM_CDS_0028	gadget - IFXVGPNG_CDS_0032	gadget - IFXVGPNG_CDS_0032 - central tail fiber J	coliflower - JDOEVDKM_CDS_0028	coliflower - JDOEVDKM_CDS_0028 - central tail fiber J	gadget	A insolitus neet	1	IFXVGPNG_CDS_0032	cluster_1
gadget	Gadget_contig_1	17003	20501	coliflower	Coliflower_contig_1	16756	19069	99.6	0.0	central tail fiber J	IFXVGPNG_CDS_0032	central tail fiber J	JDOEVDKM_CDS_0028	gadget - IFXVGPNG_CDS_0032	gadget - IFXVGPNG_CDS_0032 - central tail fiber J	coliflower - JDOEVDKM_CDS_0028	coliflower - JDOEVDKM_CDS_0028 - central tail fiber J	gadget	A insolitus aura	0	IFXVGPNG_CDS_0032	cluster_1
gadget	Gadget_contig_1	17003	20501	coliflower	Coliflower_contig_1	16756	19069	99.6	0.0	central tail fiber J	IFXVGPNG_CDS_0032	central tail fiber J	JDOEVDKM_CDS_0028	gadget - IFXVGPNG_CDS_0032	gadget - IFXVGPNG_CDS_0032 - central tail fiber J	coliflower - JDOEVDKM_CDS_0028	coliflower - JDOEVDKM_CDS_0028 - central tail fiber J	gadget	A insolitus cram	1	IFXVGPNG_CDS_0032	cluster_1
gadget	Gadget_contig_1	13643	14699	coliflower	Coliflower_contig_1	13545	15513	46.2	2.32e-86	virion structural protein	IFXVGPNG_CDS_0027	virion structural protein	JDOEVDKM_CDS_0024	gadget - IFXVGPNG_CDS_0027	gadget - IFXVGPNG_CDS_0027 - virion structural protein	coliflower - JDOEVDKM_CDS_0024	coliflower - JDOEVDKM_CDS_0024 - virion structural protein	gadget	A xylosoxidans jini	1		
gadget	Gadget_contig_1	13643	14699	coliflower	Coliflower_contig_1	13545	15513	46.2	2.32e-86	virion structural protein	IFXVGPNG_CDS_0027	virion structural protein	JDOEVDKM_CDS_0024	gadget - IFXVGPNG_CDS_0027	gadget - IFXVGPNG_CDS_0027 - virion structural protein	coliflower - JDOEVDKM_CDS_0024	coliflower - JDOEVDKM_CDS_0024 - virion structural protein	gadget	A xylosoxidans ayb	1		
gadget	Gadget_contig_1	13643	14699	coliflower	Coliflower_contig_1	13545	15513	46.2	2.32e-86	virion structural protein	IFXVGPNG_CDS_0027	virion structural protein	JDOEVDKM_CDS_0024	gadget - IFXVGPNG_CDS_0027	gadget - IFXVGPNG_CDS_0027 - virion structural protein	coliflower - JDOEVDKM_CDS_0024	coliflower - JDOEVDKM_CDS_0024 - virion structural protein	gadget	A xylosoxidans suz	1		
gadget	Gadget_contig_1	13643	14699	coliflower	Coliflower_contig_1	13545	15513	46.2	2.32e-86	virion structural protein	IFXVGPNG_CDS_0027	virion structural protein	JDOEVDKM_CDS_0024	gadget - IFXVGPNG_CDS_0027	gadget - IFXVGPNG_CDS_0027 - virion structural protein	coliflower - JDOEVDKM_CDS_0024	coliflower - JDOEVDKM_CDS_0024 - virion structural protein	gadget	A insolitus vya	1		
gadget	Gadget_contig_1	13643	14699	coliflower	Coliflower_contig_1	13545	15513	46.2	2.32e-86	virion structural protein	IFXVGPNG_CDS_0027	virion structural protein	JDOEVDKM_CDS_0024	gadget - IFXVGPNG_CDS_0027	gadget - IFXVGPNG_CDS_0027 - virion structural protein	coliflower - JDOEVDKM_CDS_0024	coliflower - JDOEVDKM_CDS_0024 - virion structural protein	gadget	A insolitus neet	1		
gadget	Gadget_contig_1	13643	14699	coliflower	Coliflower_contig_1	13545	15513	46.2	2.32e-86	virion structural protein	IFXVGPNG_CDS_0027	virion structural protein	JDOEVDKM_CDS_0024	gadget - IFXVGPNG_CDS_0027	gadget - IFXVGPNG_CDS_0027 - virion structural protein	coliflower - JDOEVDKM_CDS_0024	coliflower - JDOEVDKM_CDS_0024 - virion structural protein	gadget	A insolitus aura	0		
gadget	Gadget_contig_1	13643	14699	coliflower	Coliflower_contig_1	13545	15513	46.2	2.32e-86	virion structural protein	IFXVGPNG_CDS_0027	virion structural protein	JDOEVDKM_CDS_0024	gadget - IFXVGPNG_CDS_0027	gadget - IFXVGPNG_CDS_0027 - virion structural protein	coliflower - JDOEVDKM_CDS_0024	coliflower - JDOEVDKM_CDS_0024 - virion structural protein	gadget	A insolitus cram	1		
gadget	Gadget_contig_1	13643	14699	infector	Infector_contig_1	13741	14812	37.2	7.76e-37	virion structural protein	IFXVGPNG_CDS_0027	virion structural protein	IHDRJJQR_CDS_0029	gadget - IFXVGPNG_CDS_0027	gadget - IFXVGPNG_CDS_0027 - virion structural protein	infector - IHDRJJQR_CDS_0029	infector - IHDRJJQR_CDS_0029 - virion structural protein	gadget	A xylosoxidans jini	1		
gadget	Gadget_contig_1	13643	14699	infector	Infector_contig_1	13741	14812	37.2	7.76e-37	virion structural protein	IFXVGPNG_CDS_0027	virion structural protein	IHDRJJQR_CDS_0029	gadget - IFXVGPNG_CDS_0027	gadget - IFXVGPNG_CDS_0027 - virion structural protein	infector - IHDRJJQR_CDS_0029	infector - IHDRJJQR_CDS_0029 - virion structural protein	gadget	A xylosoxidans ayb	1		
gadget	Gadget_contig_1	13643	14699	infector	Infector_contig_1	13741	14812	37.2	7.76e-37	virion structural protein	IFXVGPNG_CDS_0027	virion structural protein	IHDRJJQR_CDS_0029	gadget - IFXVGPNG_CDS_0027	gadget - IFXVGPNG_CDS_0027 - virion structural protein	infector - IHDRJJQR_CDS_0029	infector - IHDRJJQR_CDS_0029 - virion structural protein	gadget	A xylosoxidans suz	1		
gadget	Gadget_contig_1	13643	14699	infector	Infector_contig_1	13741	14812	37.2	7.76e-37	virion structural protein	IFXVGPNG_CDS_0027	virion structural protein	IHDRJJQR_CDS_0029	gadget - IFXVGPNG_CDS_0027	gadget - IFXVGPNG_CDS_0027 - virion structural protein	infector - IHDRJJQR_CDS_0029	infector - IHDRJJQR_CDS_0029 - virion structural protein	gadget	A insolitus vya	1		
gadget	Gadget_contig_1	13643	14699	infector	Infector_contig_1	13741	14812	37.2	7.76e-37	virion structural protein	IFXVGPNG_CDS_0027	virion structural protein	IHDRJJQR_CDS_0029	gadget - IFXVGPNG_CDS_0027	gadget - IFXVGPNG_CDS_0027 - virion structural protein	infector - IHDRJJQR_CDS_0029	infector - IHDRJJQR_CDS_0029 - virion structural protein	gadget	A insolitus neet	1		
gadget	Gadget_contig_1	13643	14699	infector	Infector_contig_1	13741	14812	37.2	7.76e-37	virion structural protein	IFXVGPNG_CDS_0027	virion structural protein	IHDRJJQR_CDS_0029	gadget - IFXVGPNG_CDS_0027	gadget - IFXVGPNG_CDS_0027 - virion structural protein	infector - IHDRJJQR_CDS_0029	infector - IHDRJJQR_CDS_0029 - virion structural protein	gadget	A insolitus aura	0		
gadget	Gadget_contig_1	13643	14699	infector	Infector_contig_1	13741	14812	37.2	7.76e-37	virion structural protein	IFXVGPNG_CDS_0027	virion structural protein	IHDRJJQR_CDS_0029	gadget - IFXVGPNG_CDS_0027	gadget - IFXVGPNG_CDS_0027 - virion structural protein	infector - IHDRJJQR_CDS_0029	infector - IHDRJJQR_CDS_0029 - virion structural protein	gadget	A insolitus cram	1		
gadget	Gadget_contig_1	17003	20501	infector	Infector_contig_1	16891	20389	95.2	0.0	central tail fiber J	IFXVGPNG_CDS_0032	central tail fiber J	IHDRJJQR_CDS_0034	gadget - IFXVGPNG_CDS_0032	gadget - IFXVGPNG_CDS_0032 - central tail fiber J	infector - IHDRJJQR_CDS_0034	infector - IHDRJJQR_CDS_0034 - central tail fiber J	gadget	A xylosoxidans jini	1	IFXVGPNG_CDS_0032	cluster_1
gadget	Gadget_contig_1	17003	20501	infector	Infector_contig_1	16891	20389	95.2	0.0	central tail fiber J	IFXVGPNG_CDS_0032	central tail fiber J	IHDRJJQR_CDS_0034	gadget - IFXVGPNG_CDS_0032	gadget - IFXVGPNG_CDS_0032 - central tail fiber J	infector - IHDRJJQR_CDS_0034	infector - IHDRJJQR_CDS_0034 - central tail fiber J	gadget	A xylosoxidans ayb	1	IFXVGPNG_CDS_0032	cluster_1
gadget	Gadget_contig_1	17003	20501	infector	Infector_contig_1	16891	20389	95.2	0.0	central tail fiber J	IFXVGPNG_CDS_0032	central tail fiber J	IHDRJJQR_CDS_0034	gadget - IFXVGPNG_CDS_0032	gadget - IFXVGPNG_CDS_0032 - central tail fiber J	infector - IHDRJJQR_CDS_0034	infector - IHDRJJQR_CDS_0034 - central tail fiber J	gadget	A xylosoxidans suz	1	IFXVGPNG_CDS_0032	cluster_1
gadget	Gadget_contig_1	17003	20501	infector	Infector_contig_1	16891	20389	95.2	0.0	central tail fiber J	IFXVGPNG_CDS_0032	central tail fiber J	IHDRJJQR_CDS_0034	gadget - IFXVGPNG_CDS_0032	gadget - IFXVGPNG_CDS_0032 - central tail fiber J	infector - IHDRJJQR_CDS_0034	infector - IHDRJJQR_CDS_0034 - central tail fiber J	gadget	A insolitus vya	1	IFXVGPNG_CDS_0032	cluster_1
gadget	Gadget_contig_1	17003	20501	infector	Infector_contig_1	16891	20389	95.2	0.0	central tail fiber J	IFXVGPNG_CDS_0032	central tail fiber J	IHDRJJQR_CDS_0034	gadget - IFXVGPNG_CDS_0032	gadget - IFXVGPNG_CDS_0032 - central tail fiber J	infector - IHDRJJQR_CDS_0034	infector - IHDRJJQR_CDS_0034 - central tail fiber J	gadget	A insolitus neet	1	IFXVGPNG_CDS_0032	cluster_1
gadget	Gadget_contig_1	17003	20501	infector	Infector_contig_1	16891	20389	95.2	0.0	central tail fiber J	IFXVGPNG_CDS_0032	central tail fiber J	IHDRJJQR_CDS_0034	gadget - IFXVGPNG_CDS_0032	gadget - IFXVGPNG_CDS_0032 - central tail fiber J	infector - IHDRJJQR_CDS_0034	infector - IHDRJJQR_CDS_0034 - central tail fiber J	gadget	A insolitus aura	0	IFXVGPNG_CDS_0032	cluster_1
gadget	Gadget_contig_1	17003	20501	infector	Infector_contig_1	16891	20389	95.2	0.0	central tail fiber J	IFXVGPNG_CDS_0032	central tail fiber J	IHDRJJQR_CDS_0034	gadget - IFXVGPNG_CDS_0032	gadget - IFXVGPNG_CDS_0032 - central tail fiber J	infector - IHDRJJQR_CDS_0034	infector - IHDRJJQR_CDS_0034 - central tail fiber J	gadget	A insolitus cram	1	IFXVGPNG_CDS_0032	cluster_1
gadget	Gadget_contig_1	14695	15613	patchman	Patchman_contig_1	14558	15818	39.6	8.38e-42	tail protein	IFXVGPNG_CDS_0028	virion structural protein	QLZSKYRQ_CDS_0029	gadget - IFXVGPNG_CDS_0028	gadget - IFXVGPNG_CDS_0028 - tail protein	patchman - QLZSKYRQ_CDS_0029	patchman - QLZSKYRQ_CDS_0029 - virion structural protein	gadget	A xylosoxidans jini	1		
gadget	Gadget_contig_1	14695	15613	patchman	Patchman_contig_1	14558	15818	39.6	8.38e-42	tail protein	IFXVGPNG_CDS_0028	virion structural protein	QLZSKYRQ_CDS_0029	gadget - IFXVGPNG_CDS_0028	gadget - IFXVGPNG_CDS_0028 - tail protein	patchman - QLZSKYRQ_CDS_0029	patchman - QLZSKYRQ_CDS_0029 - virion structural protein	gadget	A xylosoxidans ayb	1		
gadget	Gadget_contig_1	14695	15613	patchman	Patchman_contig_1	14558	15818	39.6	8.38e-42	tail protein	IFXVGPNG_CDS_0028	virion structural protein	QLZSKYRQ_CDS_0029	gadget - IFXVGPNG_CDS_0028	gadget - IFXVGPNG_CDS_0028 - tail protein	patchman - QLZSKYRQ_CDS_0029	patchman - QLZSKYRQ_CDS_0029 - virion structural protein	gadget	A xylosoxidans suz	1		
gadget	Gadget_contig_1	14695	15613	patchman	Patchman_contig_1	14558	15818	39.6	8.38e-42	tail protein	IFXVGPNG_CDS_0028	virion structural protein	QLZSKYRQ_CDS_0029	gadget - IFXVGPNG_CDS_0028	gadget - IFXVGPNG_CDS_0028 - tail protein	patchman - QLZSKYRQ_CDS_0029	patchman - QLZSKYRQ_CDS_0029 - virion structural protein	gadget	A insolitus vya	1		
gadget	Gadget_contig_1	14695	15613	patchman	Patchman_contig_1	14558	15818	39.6	8.38e-42	tail protein	IFXVGPNG_CDS_0028	virion structural protein	QLZSKYRQ_CDS_0029	gadget - IFXVGPNG_CDS_0028	gadget - IFXVGPNG_CDS_0028 - tail protein	patchman - QLZSKYRQ_CDS_0029	patchman - QLZSKYRQ_CDS_0029 - virion structural protein	gadget	A insolitus neet	1		
gadget	Gadget_contig_1	14695	15613	patchman	Patchman_contig_1	14558	15818	39.6	8.38e-42	tail protein	IFXVGPNG_CDS_0028	virion structural protein	QLZSKYRQ_CDS_0029	gadget - IFXVGPNG_CDS_0028	gadget - IFXVGPNG_CDS_0028 - tail protein	patchman - QLZSKYRQ_CDS_0029	patchman - QLZSKYRQ_CDS_0029 - virion structural protein	gadget	A insolitus aura	0		
gadget	Gadget_contig_1	14695	15613	patchman	Patchman_contig_1	14558	15818	39.6	8.38e-42	tail protein	IFXVGPNG_CDS_0028	virion structural protein	QLZSKYRQ_CDS_0029	gadget - IFXVGPNG_CDS_0028	gadget - IFXVGPNG_CDS_0028 - tail protein	patchman - QLZSKYRQ_CDS_0029	patchman - QLZSKYRQ_CDS_0029 - virion structural protein	gadget	A insolitus cram	1		
gadget	Gadget_contig_1	17003	20501	patchman	Patchman_contig_1	16753	20251	99.7	0.0	central tail fiber J	IFXVGPNG_CDS_0032	central tail fiber J	QLZSKYRQ_CDS_0032	gadget - IFXVGPNG_CDS_0032	gadget - IFXVGPNG_CDS_0032 - central tail fiber J	patchman - QLZSKYRQ_CDS_0032	patchman - QLZSKYRQ_CDS_0032 - central tail fiber J	gadget	A xylosoxidans jini	1	IFXVGPNG_CDS_0032	cluster_1
gadget	Gadget_contig_1	17003	20501	patchman	Patchman_contig_1	16753	20251	99.7	0.0	central tail fiber J	IFXVGPNG_CDS_0032	central tail fiber J	QLZSKYRQ_CDS_0032	gadget - IFXVGPNG_CDS_0032	gadget - IFXVGPNG_CDS_0032 - central tail fiber J	patchman - QLZSKYRQ_CDS_0032	patchman - QLZSKYRQ_CDS_0032 - central tail fiber J	gadget	A xylosoxidans ayb	1	IFXVGPNG_CDS_0032	cluster_1
gadget	Gadget_contig_1	17003	20501	patchman	Patchman_contig_1	16753	20251	99.7	0.0	central tail fiber J	IFXVGPNG_CDS_0032	central tail fiber J	QLZSKYRQ_CDS_0032	gadget - IFXVGPNG_CDS_0032	gadget - IFXVGPNG_CDS_0032 - central tail fiber J	patchman - QLZSKYRQ_CDS_0032	patchman - QLZSKYRQ_CDS_0032 - central tail fiber J	gadget	A xylosoxidans suz	1	IFXVGPNG_CDS_0032	cluster_1
gadget	Gadget_contig_1	17003	20501	patchman	Patchman_contig_1	16753	20251	99.7	0.0	central tail fiber J	IFXVGPNG_CDS_0032	central tail fiber J	QLZSKYRQ_CDS_0032	gadget - IFXVGPNG_CDS_0032	gadget - IFXVGPNG_CDS_0032 - central tail fiber J	patchman - QLZSKYRQ_CDS_0032	patchman - QLZSKYRQ_CDS_0032 - central tail fiber J	gadget	A insolitus vya	1	IFXVGPNG_CDS_0032	cluster_1
gadget	Gadget_contig_1	17003	20501	patchman	Patchman_contig_1	16753	20251	99.7	0.0	central tail fiber J	IFXVGPNG_CDS_0032	central tail fiber J	QLZSKYRQ_CDS_0032	gadget - IFXVGPNG_CDS_0032	gadget - IFXVGPNG_CDS_0032 - central tail fiber J	patchman - QLZSKYRQ_CDS_0032	patchman - QLZSKYRQ_CDS_0032 - central tail fiber J	gadget	A insolitus neet	1	IFXVGPNG_CDS_0032	cluster_1
gadget	Gadget_contig_1	17003	20501	patchman	Patchman_contig_1	16753	20251	99.7	0.0	central tail fiber J	IFXVGPNG_CDS_0032	central tail fiber J	QLZSKYRQ_CDS_0032	gadget - IFXVGPNG_CDS_0032	gadget - IFXVGPNG_CDS_0032 - central tail fiber J	patchman - QLZSKYRQ_CDS_0032	patchman - QLZSKYRQ_CDS_0032 - central tail fiber J	gadget	A insolitus aura	0	IFXVGPNG_CDS_0032	cluster_1
gadget	Gadget_contig_1	17003	20501	patchman	Patchman_contig_1	16753	20251	99.7	0.0	central tail fiber J	IFXVGPNG_CDS_0032	central tail fiber J	QLZSKYRQ_CDS_0032	gadget - IFXVGPNG_CDS_0032	gadget - IFXVGPNG_CDS_0032 - central tail fiber J	patchman - QLZSKYRQ_CDS_0032	patchman - QLZSKYRQ_CDS_0032 - central tail fiber J	gadget	A insolitus cram	1	IFXVGPNG_CDS_0032	cluster_1
gadget	Gadget_contig_1	14695	15613	rage	Rage_contig_1	14060	15251	43.1	1.83e-41	tail protein	IFXVGPNG_CDS_0028	virion structural protein	MOJOLAXZ_CDS_0024	gadget - IFXVGPNG_CDS_0028	gadget - IFXVGPNG_CDS_0028 - tail protein	rage - MOJOLAXZ_CDS_0024	rage - MOJOLAXZ_CDS_0024 - virion structural protein	gadget	A xylosoxidans jini	1		
gadget	Gadget_contig_1	14695	15613	rage	Rage_contig_1	14060	15251	43.1	1.83e-41	tail protein	IFXVGPNG_CDS_0028	virion structural protein	MOJOLAXZ_CDS_0024	gadget - IFXVGPNG_CDS_0028	gadget - IFXVGPNG_CDS_0028 - tail protein	rage - MOJOLAXZ_CDS_0024	rage - MOJOLAXZ_CDS_0024 - virion structural protein	gadget	A xylosoxidans ayb	1		
gadget	Gadget_contig_1	14695	15613	rage	Rage_contig_1	14060	15251	43.1	1.83e-41	tail protein	IFXVGPNG_CDS_0028	virion structural protein	MOJOLAXZ_CDS_0024	gadget - IFXVGPNG_CDS_0028	gadget - IFXVGPNG_CDS_0028 - tail protein	rage - MOJOLAXZ_CDS_0024	rage - MOJOLAXZ_CDS_0024 - virion structural protein	gadget	A xylosoxidans suz	1		
gadget	Gadget_contig_1	14695	15613	rage	Rage_contig_1	14060	15251	43.1	1.83e-41	tail protein	IFXVGPNG_CDS_0028	virion structural protein	MOJOLAXZ_CDS_0024	gadget - IFXVGPNG_CDS_0028	gadget - IFXVGPNG_CDS_0028 - tail protein	rage - MOJOLAXZ_CDS_0024	rage - MOJOLAXZ_CDS_0024 - virion structural protein	gadget	A insolitus vya	1		
gadget	Gadget_contig_1	14695	15613	rage	Rage_contig_1	14060	15251	43.1	1.83e-41	tail protein	IFXVGPNG_CDS_0028	virion structural protein	MOJOLAXZ_CDS_0024	gadget - IFXVGPNG_CDS_0028	gadget - IFXVGPNG_CDS_0028 - tail protein	rage - MOJOLAXZ_CDS_0024	rage - MOJOLAXZ_CDS_0024 - virion structural protein	gadget	A insolitus neet	1		
gadget	Gadget_contig_1	14695	15613	rage	Rage_contig_1	14060	15251	43.1	1.83e-41	tail protein	IFXVGPNG_CDS_0028	virion structural protein	MOJOLAXZ_CDS_0024	gadget - IFXVGPNG_CDS_0028	gadget - IFXVGPNG_CDS_0028 - tail protein	rage - MOJOLAXZ_CDS_0024	rage - MOJOLAXZ_CDS_0024 - virion structural protein	gadget	A insolitus aura	0		
gadget	Gadget_contig_1	14695	15613	rage	Rage_contig_1	14060	15251	43.1	1.83e-41	tail protein	IFXVGPNG_CDS_0028	virion structural protein	MOJOLAXZ_CDS_0024	gadget - IFXVGPNG_CDS_0028	gadget - IFXVGPNG_CDS_0028 - tail protein	rage - MOJOLAXZ_CDS_0024	rage - MOJOLAXZ_CDS_0024 - virion structural protein	gadget	A insolitus cram	1		
gadget	Gadget_contig_1	17003	20501	rage	Rage_contig_1	17888	20246	99.6	0.0	central tail fiber J	IFXVGPNG_CDS_0032	central tail fiber J	MOJOLAXZ_CDS_0031	gadget - IFXVGPNG_CDS_0032	gadget - IFXVGPNG_CDS_0032 - central tail fiber J	rage - MOJOLAXZ_CDS_0031	rage - MOJOLAXZ_CDS_0031 - central tail fiber J	gadget	A xylosoxidans jini	1	IFXVGPNG_CDS_0032	cluster_1
gadget	Gadget_contig_1	17003	20501	rage	Rage_contig_1	17888	20246	99.6	0.0	central tail fiber J	IFXVGPNG_CDS_0032	central tail fiber J	MOJOLAXZ_CDS_0031	gadget - IFXVGPNG_CDS_0032	gadget - IFXVGPNG_CDS_0032 - central tail fiber J	rage - MOJOLAXZ_CDS_0031	rage - MOJOLAXZ_CDS_0031 - central tail fiber J	gadget	A xylosoxidans ayb	1	IFXVGPNG_CDS_0032	cluster_1
gadget	Gadget_contig_1	17003	20501	rage	Rage_contig_1	17888	20246	99.6	0.0	central tail fiber J	IFXVGPNG_CDS_0032	central tail fiber J	MOJOLAXZ_CDS_0031	gadget - IFXVGPNG_CDS_0032	gadget - IFXVGPNG_CDS_0032 - central tail fiber J	rage - MOJOLAXZ_CDS_0031	rage - MOJOLAXZ_CDS_0031 - central tail fiber J	gadget	A xylosoxidans suz	1	IFXVGPNG_CDS_0032	cluster_1
gadget	Gadget_contig_1	17003	20501	rage	Rage_contig_1	17888	20246	99.6	0.0	central tail fiber J	IFXVGPNG_CDS_0032	central tail fiber J	MOJOLAXZ_CDS_0031	gadget - IFXVGPNG_CDS_0032	gadget - IFXVGPNG_CDS_0032 - central tail fiber J	rage - MOJOLAXZ_CDS_0031	rage - MOJOLAXZ_CDS_0031 - central tail fiber J	gadget	A insolitus vya	1	IFXVGPNG_CDS_0032	cluster_1
gadget	Gadget_contig_1	17003	20501	rage	Rage_contig_1	17888	20246	99.6	0.0	central tail fiber J	IFXVGPNG_CDS_0032	central tail fiber J	MOJOLAXZ_CDS_0031	gadget - IFXVGPNG_CDS_0032	gadget - IFXVGPNG_CDS_0032 - central tail fiber J	rage - MOJOLAXZ_CDS_0031	rage - MOJOLAXZ_CDS_0031 - central tail fiber J	gadget	A insolitus neet	1	IFXVGPNG_CDS_0032	cluster_1
gadget	Gadget_contig_1	17003	20501	rage	Rage_contig_1	17888	20246	99.6	0.0	central tail fiber J	IFXVGPNG_CDS_0032	central tail fiber J	MOJOLAXZ_CDS_0031	gadget - IFXVGPNG_CDS_0032	gadget - IFXVGPNG_CDS_0032 - central tail fiber J	rage - MOJOLAXZ_CDS_0031	rage - MOJOLAXZ_CDS_0031 - central tail fiber J	gadget	A insolitus aura	0	IFXVGPNG_CDS_0032	cluster_1
gadget	Gadget_contig_1	17003	20501	rage	Rage_contig_1	17888	20246	99.6	0.0	central tail fiber J	IFXVGPNG_CDS_0032	central tail fiber J	MOJOLAXZ_CDS_0031	gadget - IFXVGPNG_CDS_0032	gadget - IFXVGPNG_CDS_0032 - central tail fiber J	rage - MOJOLAXZ_CDS_0031	rage - MOJOLAXZ_CDS_0031 - central tail fiber J	gadget	A insolitus cram	1	IFXVGPNG_CDS_0032	cluster_1
gadget	Gadget_contig_1	17003	20501	viralious	Viralious_contig_1	17239	19189	99.6	0.0	central tail fiber J	IFXVGPNG_CDS_0032	central tail fiber J	VNLSRWGA_CDS_0027	gadget - IFXVGPNG_CDS_0032	gadget - IFXVGPNG_CDS_0032 - central tail fiber J	viralious - VNLSRWGA_CDS_0027	viralious - VNLSRWGA_CDS_0027 - central tail fiber J	gadget	A xylosoxidans jini	1	IFXVGPNG_CDS_0032	cluster_1
gadget	Gadget_contig_1	17003	20501	viralious	Viralious_contig_1	17239	19189	99.6	0.0	central tail fiber J	IFXVGPNG_CDS_0032	central tail fiber J	VNLSRWGA_CDS_0027	gadget - IFXVGPNG_CDS_0032	gadget - IFXVGPNG_CDS_0032 - central tail fiber J	viralious - VNLSRWGA_CDS_0027	viralious - VNLSRWGA_CDS_0027 - central tail fiber J	gadget	A xylosoxidans ayb	1	IFXVGPNG_CDS_0032	cluster_1
gadget	Gadget_contig_1	17003	20501	viralious	Viralious_contig_1	17239	19189	99.6	0.0	central tail fiber J	IFXVGPNG_CDS_0032	central tail fiber J	VNLSRWGA_CDS_0027	gadget - IFXVGPNG_CDS_0032	gadget - IFXVGPNG_CDS_0032 - central tail fiber J	viralious - VNLSRWGA_CDS_0027	viralious - VNLSRWGA_CDS_0027 - central tail fiber J	gadget	A xylosoxidans suz	1	IFXVGPNG_CDS_0032	cluster_1
gadget	Gadget_contig_1	17003	20501	viralious	Viralious_contig_1	17239	19189	99.6	0.0	central tail fiber J	IFXVGPNG_CDS_0032	central tail fiber J	VNLSRWGA_CDS_0027	gadget - IFXVGPNG_CDS_0032	gadget - IFXVGPNG_CDS_0032 - central tail fiber J	viralious - VNLSRWGA_CDS_0027	viralious - VNLSRWGA_CDS_0027 - central tail fiber J	gadget	A insolitus vya	1	IFXVGPNG_CDS_0032	cluster_1
gadget	Gadget_contig_1	17003	20501	viralious	Viralious_contig_1	17239	19189	99.6	0.0	central tail fiber J	IFXVGPNG_CDS_0032	central tail fiber J	VNLSRWGA_CDS_0027	gadget - IFXVGPNG_CDS_0032	gadget - IFXVGPNG_CDS_0032 - central tail fiber J	viralious - VNLSRWGA_CDS_0027	viralious - VNLSRWGA_CDS_0027 - central tail fiber J	gadget	A insolitus neet	1	IFXVGPNG_CDS_0032	cluster_1
gadget	Gadget_contig_1	17003	20501	viralious	Viralious_contig_1	17239	19189	99.6	0.0	central tail fiber J	IFXVGPNG_CDS_0032	central tail fiber J	VNLSRWGA_CDS_0027	gadget - IFXVGPNG_CDS_0032	gadget - IFXVGPNG_CDS_0032 - central tail fiber J	viralious - VNLSRWGA_CDS_0027	viralious - VNLSRWGA_CDS_0027 - central tail fiber J	gadget	A insolitus aura	0	IFXVGPNG_CDS_0032	cluster_1
